A,resp_10240k,30,0.000007,0.000170,0.000870,0.001124,0.052991
A,req_10240k,1,0.000010,0.000144,0.000975,0.058114,0.058166
A,req_10240k,2,0.000011,0.000123,0.000926,0.058566,0.058616
A,req_10240k,3,0.000008,0.000100,0.000862,0.058893,0.058953
A,req_10240k,4,0.000008,0.000105,0.000848,0.057677,0.057733
A,req_10240k,5,0.000008,0.000105,0.000824,0.057892,0.057947
A,req_10240k,6,0.000008,0.000101,0.000784,0.058915,0.058971
A,req_10240k,7,0.000009,0.000109,0.000839,0.058739,0.058795
A,req_10240k,8,0.000009,0.000106,0.000833,0.058956,0.059021
A,req_10240k,9,0.000008,0.000108,0.000835,0.059218,0.059269
A,req_10240k,10,0.000010,0.000115,0.000850,0.057990,0.058039
A,req_10240k,11,0.000007,0.000097,0.000760,0.058731,0.058793
A,req_10240k,12,0.000010,0.000112,0.000884,0.058858,0.058915
A,req_10240k,13,0.000009,0.000118,0.000838,0.058347,0.058401
A,req_10240k,14,0.000008,0.000106,0.000815,0.057974,0.058025
A,req_10240k,15,0.000009,0.000105,0.000814,0.059022,0.059078
A,req_10240k,16,0.000008,0.000106,0.000901,0.058612,0.058666
A,req_10240k,17,0.000009,0.000098,0.000789,0.058578,0.058618
A,req_10240k,18,0.000008,0.000103,0.000813,0.058974,0.059029
A,req_10240k,19,0.000009,0.000109,0.000855,0.058530,0.058581
A,req_10240k,20,0.000008,0.000097,0.000795,0.058512,0.058573
A,req_10240k,21,0.000008,0.000102,0.000805,0.058452,0.058500
A,req_10240k,22,0.000008,0.000102,0.000839,0.059049,0.059097
A,req_10240k,23,0.000009,0.000118,0.000927,0.059211,0.059266
A,req_10240k,24,0.000009,0.000111,0.000906,0.058880,0.058927
A,req_10240k,25,0.000009,0.000157,0.000997,0.060314,0.060371
A,req_10240k,26,0.000010,0.000114,0.000855,0.059309,0.059373
A,req_10240k,27,0.000008,0.000106,0.000839,0.059191,0.059252
A,req_10240k,28,0.000010,0.000115,0.000827,0.058045,0.058097
A,req_10240k,29,0.000009,0.000107,0.000833,0.058481,0.058536
A,req_10240k,30,0.000007,0.000100,0.000801,0.058009,0.058049
A,ka1_req1,1,0.000006,0.000085,0.000740,0.000933,0.000970
A,ka1_req1,2,0.000006,0.000070,0.000721,0.000884,0.000914
A,ka1_req1,3,0.000005,0.000065,0.000673,0.000816,0.000844
A,ka1_req1,4,0.000007,0.000097,0.000810,0.001051,0.001078
A,ka1_req1,5,0.000006,0.000080,0.000749,0.000924,0.000956
A,ka1_req1,6,0.000006,0.000072,0.000680,0.000823,0.000851
A,ka1_req1,7,0.000006,0.000084,0.000792,0.000994,0.001023
A,ka1_req1,8,0.000007,0.000076,0.000746,0.000943,0.000976
A,ka1_req1,9,0.000006,0.000079,0.000710,0.000881,0.000915
A,ka1_req1,10,0.000006,0.000081,0.000773,0.000921,0.000952
A,ka1_req1,11,0.000006,0.000066,0.000699,0.000853,0.000881
A,ka1_req1,12,0.000005,0.000065,0.000720,0.000880,0.000913
A,ka1_req1,13,0.000007,0.000089,0.000757,0.000941,0.000974
A,ka1_req1,14,0.000006,0.000067,0.000699,0.000855,0.000883
A,ka1_req1,15,0.000005,0.000060,0.000719,0.000900,0.000930
A,ka1_req1,16,0.000006,0.000070,0.000701,0.000847,0.000878
A,ka1_req1,17,0.000006,0.000072,0.000730,0.000900,0.000924
A,ka1_req1,18,0.000006,0.000069,0.000683,0.000840,0.000870
A,ka1_req1,19,0.000005,0.000063,0.000700,0.000834,0.000863
A,ka1_req1,20,0.000006,0.000093,0.000787,0.000977,0.001009
A,ka1_req1,21,0.000005,0.000075,0.000698,0.000865,0.000893
A,ka1_req1,22,0.000005,0.000069,0.000669,0.000820,0.000848
A,ka1_req1,23,0.000005,0.000071,0.000691,0.000851,0.000880
A,ka1_req1,24,0.000005,0.000065,0.000656,0.000801,0.000830
A,ka1_req1,25,0.000006,0.000066,0.000640,0.000784,0.000811
A,ka1_req1,26,0.000006,0.000083,0.000692,0.000836,0.000864
A,ka1_req1,27,0.000006,0.000069,0.000655,0.000794,0.000823
A,ka1_req1,28,0.000004,0.000067,0.000697,0.000829,0.000859
A,ka1_req1,29,0.000006,0.000063,0.000662,0.000791,0.000819
A,ka1_req1,30,0.000006,0.000072,0.000683,0.000823,0.000848
A,ka10_req1,1,0.000006,0.000077,0.000731,0.000900,0.000926
A,ka10_req2,1,xxxxxxxxxxxxxxxx0.000004,0.000000,0.000000,0.000068,0.000074
A,ka10_req3,1,xxxxxxxxxxxxxxxx0.000004,0.000000,0.000000,0.000065,0.000069
A,ka10_req4,1,xxxxxxxxxxxxxxxx0.000003,0.000000,0.000000,0.000057,0.000062
A,ka10_req5,1,xxxxxxxxxxxxxxxx0.000005,0.000000,0.000000,0.000055,0.000061
A,ka10_req6,1,xxxxxxxxxxxxxxxx0.000002,0.000000,0.000000,0.000054,0.000058
A,ka10_req7,1,xxxxxxxxxxxxxxxx0.000004,0.000000,0.000000,0.000052,0.000066
A,ka10_req8,1,xxxxxxxxxxxxxxxx0.000005,0.000000,0.000000,0.000081,0.000088
A,ka10_req9,1,xxxxxxxxxxxxxxxx0.000004,0.000000,0.000000,0.000080,0.000091
A,ka10_req10,1,xxxxxxxxxxxxxxxx0.000005,0.000000,0.000000,0.000067,0.000083
A,ka10_req1,2,0.000005,0.000073,0.000701,0.000845,0.000873
