D,req_1k,17,0.000007,0.000027,0.013328,0.014889,0.014903
D,req_1k,18,0.000007,0.000032,0.013129,0.014640,0.014655
D,req_1k,19,0.000007,0.000028,0.013173,0.014874,0.014891
D,req_1k,20,0.000007,0.000028,0.013298,0.014549,0.014562
D,req_1k,21,0.000007,0.000028,0.013368,0.014730,0.014743
D,req_1k,22,0.000007,0.000028,0.013385,0.014916,0.014948
D,req_1k,23,0.000007,0.000030,0.013187,0.014712,0.014732
D,req_1k,24,0.000006,0.000028,0.013128,0.014684,0.014700
D,req_1k,25,0.000006,0.000028,0.013514,0.014701,0.014715
D,req_1k,26,0.000007,0.000025,0.013233,0.014898,0.014915
D,req_1k,27,0.000007,0.000028,0.013470,0.014534,0.014552
D,req_1k,28,0.000007,0.000034,0.013572,0.015073,0.015089
D,req_1k,29,0.000007,0.000028,0.013339,0.014656,0.014686
D,req_1k,30,0.000007,0.000030,0.013482,0.014680,0.014696
D,resp_100k,1,0.000008,0.000029,0.013410,0.014705,0.015228
D,resp_100k,2,0.000007,0.000032,0.013436,0.014928,0.015321
D,resp_100k,3,0.000008,0.000030,0.013550,0.015347,0.015815
D,resp_100k,4,0.000008,0.000032,0.013613,0.015267,0.015763
D,resp_100k,5,0.000007,0.000029,0.013748,0.015250,0.015698
D,resp_100k,6,0.000008,0.000032,0.013755,0.015337,0.015817
D,resp_100k,7,0.000007,0.000031,0.013169,0.014630,0.015076
D,resp_100k,8,0.000008,0.000029,0.013334,0.014796,0.015262
D,resp_100k,9,0.000007,0.000028,0.013310,0.014559,0.014887
D,resp_100k,10,0.000009,0.000030,0.013407,0.014937,0.015410
D,resp_100k,11,0.000007,0.000028,0.013519,0.015041,0.015514
D,resp_100k,12,0.000007,0.000030,0.013397,0.014963,0.015360
D,resp_100k,13,0.000007,0.000031,0.013152,0.014662,0.015150
D,resp_100k,14,0.000007,0.000030,0.013193,0.014633,0.015085
D,resp_100k,15,0.000008,0.000029,0.013345,0.014820,0.015316
D,resp_100k,16,0.000007,0.000027,0.013214,0.014798,0.015328
D,resp_100k,17,0.000007,0.000032,0.015733,0.017480,0.017945
D,resp_100k,18,0.000008,0.000031,0.013409,0.014984,0.015461
D,resp_100k,19,0.000008,0.000036,0.013357,0.015047,0.015536
D,resp_100k,20,0.000007,0.000029,0.013398,0.015148,0.015775
D,resp_100k,21,0.000009,0.000041,0.013638,0.015348,0.015889
D,resp_100k,22,0.000007,0.000031,0.013553,0.014799,0.015286
D,resp_100k,23,0.000007,0.000033,0.013550,0.014858,0.015357
D,resp_100k,24,0.000008,0.000030,0.013222,0.014894,0.015340
D,resp_100k,25,0.000007,0.000026,0.013406,0.014943,0.015354
